70.83,47,69.12,41,68.94,33,68.76,33,69.12,45,67.15,38,70.38,41,73.79,40,73.34,41,69.57,39
70.83,47,69.12,41,72.17,39,69.57,36,69.84,53,67.32,39,70.47,40,73.79,40,73.34,41,71.72,45
72.17,45,69.3,31,72.17,39,69.57,36,70.29,46,69.93,39,70.92,47,73.79,40,73.34,41,72.8,42
72.17,45,69.3,31,72.44,40,69.57,37,70.29,46,69.93,39,70.92,47,73.79,40,73.34,41,73.7,46
72.35,44,69.57,31,72.44,40,69.57,37,70.56,53,69.93,39,70.92,47,73.79,40,73.34,41,73.7,46
72.53,44,69.57,31,72.44,40,69.66,37,70.56,53,69.93,39,70.92,47,73.79,40,73.34,41,73.7,46
72.53,44,69.57,31,72.98,42,69.66,37,71.1,55,70.11,38,71.01,45,73.79,40,73.34,41,73.88,46
72.53,44,70.02,32,72.98,42,69.66,37,71.1,55,70.11,38,71.9,47,73.79,40,73.52,43,73.88,46
72.53,45,70.02,32,73.25,41,69.66,35,71.27,54,70.11,38,71.9,47,73.79,41,73.52,43,73.97,47
72.89,43,70.02,33,73.25,40,69.66,35,71.36,52,70.11,39,72.71,44,74.51,41,73.79,43,73.97,47
72.89,43,70.02,33,73.25,40,69.66,37,71.36,58,70.11,39,72.71,44,74.51,41,74.06,42,73.97,47
72.89,43,70.02,33,73.43,42,69.75,35,71.36,52,70.38,38,72.71,44,74.51,41,74.42,41,73.97,47
73.16,42,70.56,32,73.43,42,70.02,36,71.54,57,71.1,39,72.71,44,74.51,41,74.69,41,74.15,46
73.16,42,70.56,32,73.43,42,70.02,37,71.54,57,71.1,39,72.71,44,74.51,41,75.22,40,74.15,46
73.16,42,70.56,32,73.52,41,70.02,37,71.54,56,71.1,39,72.89,43,74.51,41,75.22,40,74.15,46
73.16,42,70.56,32,73.52,41,70.02,37,71.54,57,71.1,39,72.89,43,74.51,41,75.22,40,74.15,46
73.25,41,70.56,32,73.52,41,70.02,37,71.54,57,71.1,39,72.89,43,74.51,41,75.22,40,74.15,46
73.25,41,70.56,32,73.52,41,70.56,37,71.54,57,71.1,39,72.89,43,74.51,41,75.22,40,74.33,45
73.25,41,70.56,34,73.52,41,71.01,39,71.81,56,71.1,40,72.89,43,74.51,41,75.49,41,74.33,46
73.25,41,73.25,33,73.61,40,71.01,39,71.81,56,71.36,38,73.16,44,74.51,41,75.58,42,74.33,46
73.25,42,73.25,33,73.61,40,71.01,39,71.81,56,71.36,38,73.16,44,74.69,40,75.58,42,74.69,45
73.52,42,73.25,33,73.61,40,71.01,39,71.81,56,71.36,38,73.16,44,74.87,41,75.58,42,74.69,45
73.52,43,73.25,33,73.97,41,71.01,39,71.81,56,71.36,39,73.16,44,74.87,41,75.58,42,74.69,45
73.79,42,73.52,34,73.97,41,71.18,38,71.81,56,73.79,41,73.16,44,75.13,42,75.58,42,74.69,45
73.79,41,73.52,34,73.97,41,71.18,38,71.81,55,73.79,41,73.16,43,75.13,42,75.58,42,74.69,45
73.79,41,73.52,34,73.97,41,71.18,38,72.08,55,73.79,41,73.7,45,75.13,42,75.85,41,74.78,44
73.79,42,73.52,34,73.97,41,71.18,39,72.08,55,74.06,39,73.7,45,75.13,42,75.85,41,74.78,44
73.79,42,73.52,34,73.97,41,71.27,39,72.08,55,74.06,39,73.7,45,75.13,42,75.85,41,74.78,44
73.97,42,73.97,35,73.97,41,71.27,39,72.08,55,74.06,39,74.15,46,75.13,42,76.12,40,74.78,44
74.15,40,74.06,34,73.97,41,71.27,39,72.08,55,74.06,39,74.15,46,75.13,42,76.12,40,74.78,44
74.15,39,74.06,34,73.97,41,71.36,38,72.08,54,74.06,39,74.15,46,75.13,42,76.12,40,74.78,44
74.15,40,74.06,34,73.97,41,71.36,38,72.08,54,74.87,40,74.15,46,75.13,42,76.12,40,74.78,44
74.15,39,74.06,34,73.97,41,71.36,38,72.08,55,74.87,40,74.15,46,75.22,41,76.12,40,74.78,44
74.15,40,74.06,34,73.97,41,71.54,39,72.08,55,74.87,40,74.15,46,75.22,41,76.12,40,74.78,44
74.51,40,74.24,35,73.97,41,71.54,39,72.08,54,74.87,40,74.15,46,75.22,41,76.12,40,75.04,43
74.6,39,74.24,35,73.97,41,71.54,39,72.08,55,74.87,39,74.15,45,75.22,41,76.12,41,75.22,46
74.6,39,74.24,36,73.97,41,71.54,39,72.44,54,74.87,39,74.24,46,75.22,41,76.12,41,75.22,46
74.69,39,74.24,35,73.97,41,71.54,39,72.44,54,74.87,40,74.24,46,75.22,41,76.39,39,75.22,46
74.69,39,74.24,35,74.06,40,72.35,40,72.44,54,74.87,39,74.24,46,75.22,41,76.39,39,75.22,46
74.69,39,74.24,36,74.06,40,72.35,40,72.44,54,74.87,40,74.33,47,75.22,41,76.39,39,75.22,46
74.78,38,74.24,36,74.06,40,72.35,40,72.71,53,74.87,40,74.33,47,75.4,40,76.39,40,75.22,46
74.96,37,74.51,35,74.15,40,72.8,39,72.71,53,74.87,40,74.33,46,75.4,40,76.39,39,75.49,45
74.96,37,74.51,35,74.15,41,72.98,38,72.71,53,74.87,39,74.33,46,75.58,41,76.39,39,75.49,45
74.96,37,74.78,36,74.15,40,72.98,38,72.98,54,75.04,38,74.33,46,75.58,41,76.57,40,75.49,45
74.96,37,74.78,36,74.15,41,72.98,38,72.98,54,75.04,39,74.33,46,75.58,41,76.57,40,75.49,45
74.96,37,74.87,37,74.24,39,72.98,38,72.98,54,75.22,37,74.33,46,75.58,41,76.57,40,75.49,44
75.31,38,74.87,37,74.33,40,72.98,38,72.98,54,75.22,37,74.33,46,75.58,41,76.57,40,75.49,44
75.31,38,74.87,37,74.33,40,72.98,38,72.98,54,75.22,37,74.6,47,75.76,42,76.75,39,75.49,45
75.31,38,75.13,36,74.33,40,72.98,38,72.98,54,75.22,37,74.6,47,75.76,40,76.75,40,75.49,45
75.49,39,75.13,36,74.33,40,72.98,38,72.98,54,75.22,37,74.6,47,75.76,43,76.84,38,75.49,47
75.49,39,75.13,36,74.33,38,72.98,38,72.98,54,75.22,37,74.6,46,75.85,39,76.84,38,75.49,45
75.49,39,75.13,36,74.6,39,72.98,38,72.98,54,75.22,37,74.6,46,75.94,41,76.93,39,75.76,44
75.58,40,75.13,36,74.6,39,73.07,37,72.98,53,75.22,37,74.78,45,75.94,41,76.93,39,75.76,44
75.58,40,75.58,37,74.6,39,73.07,37,72.98,54,75.22,37,74.78,45,75.94,41,76.93,39,75.76,44
75.67,39,75.58,37,74.6,39,73.07,36,73.07,53,75.22,37,74.96,44,75.94,41,76.93,38,75.76,44
75.67,39,75.58,37,74.6,39,73.07,37,73.07,53,75.22,37,74.96,44,76.12,40,77.11,38,75.76,44
75.67,40,75.58,37,74.6,39,73.07,37,73.07,53,75.49,36,74.96,44,76.12,40,77.11,38,75.76,44
75.67,40,75.94,36,74.6,39,73.07,37,73.07,53,75.49,36,75.04,43,76.12,40,77.11,38,75.76,44
75.76,41,75.94,36,74.6,39,73.25,36,73.07,53,75.49,36,75.04,43,76.12,40,77.11,38,75.76,44
75.76,41,75.94,36,74.87,38,73.34,35,73.25,52,75.49,36,75.04,43,76.12,40,77.2,38,75.76,44
75.76,41,75.94,36,74.87,38,73.34,35,73.52,50,75.49,35,75.4,42,76.12,40,77.2,38,75.76,44
76.12,42,75.94,36,74.87,38,73.34,35,73.52,50,75.49,36,75.4,42,76.21,39,77.2,38,75.76,44
76.12,42,75.94,36,74.87,38,73.34,35,73.61,50,75.49,36,75.4,42,76.39,39,77.2,38,75.76,44
76.12,42,76.21,35,74.87,38,73.43,38,73.61,50,75.49,36,75.4,42,76.39,39,77.29,39,75.76,44
76.12,42,76.21,35,74.87,38,73.43,38,73.7,49,75.49,36,75.4,42,76.48,38,77.29,39,75.76,44
76.12,42,76.21,35,74.87,39,73.52,37,73.7,49,75.58,35,75.4,42,76.48,38,77.29,39,75.76,44
76.12,42,76.21,35,75.13,39,73.52,37,73.7,49,75.76,34,75.58,41,76.48,38,77.29,39,75.94,43
76.12,42,76.21,35,75.13,38,73.52,37,73.7,49,75.76,34,75.58,41,76.48,38,77.29,37,75.94,43
76.3,41,76.21,35,75.22,40,73.52,37,73.7,49,75.76,34,75.58,41,76.48,38,77.29,37,75.94,43
76.3,41,76.21,35,75.4,38,73.52,37,73.7,49,75.76,34,75.58,40,76.48,39,77.38,38,75.94,42
76.3,41,76.21,35,75.49,39,73.52,37,73.7,49,75.76,34,75.58,41,76.48,39,77.38,37,76.03,44
76.3,41,76.84,36,75.49,39,75.94,38,73.7,49,75.76,34,75.67,40,76.48,38,77.38,38,76.03,44
76.39,42,76.84,36,75.49,39,75.94,38,73.79,48,76.03,33,75.85,40,76.48,39,77.38,38,76.03,44
76.39,42,76.84,36,75.85,38,75.94,38,73.79,48,76.03,33,75.85,39,76.48,39,77.38,38,76.12,43
