79.71,39,79.98,43,82.23,47,80.79,47,79.98,43,77.83,33,79.8,42,79.26,52,81.96,49,79.89,42
79.71,39,81.06,45,82.23,47,82.05,48,79.98,43,78.46,44,79.8,42,79.26,52,81.96,49,79.89,42
79.71,39,81.51,46,82.5,41,82.05,48,79.98,43,81.96,41,79.8,42,79.26,52,81.96,49,79.89,42
80.07,41,82.14,45,83.03,39,82.05,48,80.7,45,81.96,41,80.88,44,83.3,48,81.96,49,79.89,42
80.07,41,82.32,47,84.56,47,82.05,48,80.7,45,81.96,41,80.88,44,83.3,48,83.21,47,79.89,42
80.07,41,82.32,47,84.56,47,82.05,48,81.24,46,81.96,41,80.88,44,83.3,48,83.21,47,80.07,43
80.88,39,82.32,47,84.56,47,83.66,49,82.14,47,82.85,44,81.33,41,83.3,48,83.21,47,80.07,43
81.96,40,82.32,48,84.56,47,83.66,49,82.14,47,82.85,44,81.33,42,83.3,51,83.21,48,80.07,43
81.96,40,82.32,47,84.56,47,83.66,49,82.14,47,82.85,44,81.33,41,83.48,46,83.21,47,80.34,47
81.96,40,82.68,48,84.56,47,83.66,49,82.14,47,82.85,44,81.33,42,83.57,50,83.21,48,80.34,42
82.05,42,82.68,48,84.56,47,83.66,49,82.14,47,82.85,44,81.33,42,84.02,49,83.21,48,80.34,42
82.05,42,82.68,48,84.65,46,83.75,50,82.14,47,82.85,44,81.87,43,84.11,52,83.21,48,80.34,42
82.05,42,82.68,48,84.65,46,83.93,50,82.14,47,82.85,44,81.96,44,84.11,52,83.3,48,80.34,42
82.05,42,82.68,48,84.65,46,83.93,50,82.14,47,83.12,45,81.96,44,84.38,51,83.3,48,80.34,42
82.05,42,82.68,48,84.65,46,84.02,49,82.14,47,83.12,45,81.96,44,84.38,51,83.3,48,80.34,42
82.05,42,82.76,50,84.65,46,84.02,49,82.14,47,83.21,46,81.96,44,84.74,53,83.39,49,80.34,42
82.05,43,82.76,50,84.65,47,84.29,51,82.85,48,83.21,46,82.05,44,84.74,53,83.39,49,80.34,42
83.84,43,82.85,49,84.74,48,84.47,52,82.85,48,83.21,46,82.05,44,84.74,53,83.48,48,80.34,42
83.84,43,82.85,49,84.74,46,84.47,52,82.85,48,83.39,47,82.05,44,84.74,53,83.66,49,80.7,43
84.29,44,82.85,51,84.74,48,84.47,52,82.85,48,83.39,47,82.05,44,84.74,53,83.66,49,80.7,43
84.29,44,82.85,51,84.74,48,84.47,52,82.85,48,83.39,47,82.5,45,84.74,53,83.66,49,80.7,43
84.29,44,82.85,51,84.74,48,84.47,52,82.85,48,83.39,47,82.5,45,84.74,53,83.66,49,80.7,43
84.29,44,82.85,50,84.74,48,84.47,52,82.85,47,83.39,48,83.03,45,85.28,54,83.66,47,82.68,44
84.29,44,83.48,51,84.74,48,84.74,51,82.85,48,83.39,47,83.21,46,85.28,54,84.02,50,82.68,44
